id,created_at,favorite_count,retweet_count,text,entities,screen_name
1.4891E+18,2022-02-03 04:49:44+00:00,0,0,@to_winterops @311toronto https://t.co/fk8jaimmfx,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': [], 'media': [{'id': 1489098752350687232, 'id_str': '1489098752350687232', 'indices': [26, 49], 'description': 'Salty Salt Bae GIF', 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/FKpXbPlXEAAoP5A.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/FKpXbPlXEAAoP5A.jpg', 'url': 'https://t.co/Fk8JAiMMFX', 'display_url': 'pic.twitter.com/Fk8JAiMMFX', 'expanded_url': 'https://twitter.com/KMosdell/status/1489098758143029248/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 364, 'h': 360, 'resize': 'fit'}, 'large': {'w': 364, 'h': 360, 'resize': 'fit'}, 'small': {'w': 364, 'h': 360, 'resize': 'fit'}}}]}",KMosdell
1.48908E+18,2022-02-03 03:32:16+00:00,0,0,rt @to_winterops: #cityoftowinteralert avoid parking on city streets with storm coming.  this helps plows do their work.,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [18, 38]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",NickRivait
1.48908E+18,2022-02-03 03:29:31+00:00,0,0,rt @to_winterops: all roads are being salted.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [47, 67]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [68, 79]}], 'symbols': []}",TO_Transport
1.48906E+18,2022-02-03 02:31:03+00:00,0,0,rt @to_winterops: all roads are being salted.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [47, 67]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [68, 79]}], 'symbols': []}",TPS42DivAux
1.48906E+18,2022-02-03 01:57:55+00:00,0,0,rt @to_winterops: all roads are being salted.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [47, 67]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [68, 79]}], 'symbols': []}",Ainslie_Ward24
1.48904E+18,2022-02-03 01:10:10+00:00,0,0,"@shoshannasaxe @311toronto @to_winterops every year the city of toronto rediscovers winter and cries out, “oh my go… https://t.co/ymmgfqvv0f","{'hashtags': [], 'urls': [{'url': 'https://t.co/YmMGFqvV0F', 'expanded_url': 'https://twitter.com/i/web/status/1489043501908168713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [0, 14]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [15, 26]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [27, 40]}], 'symbols': []}",vajrasphere
1.48901E+18,2022-02-02 23:14:28+00:00,1,0,@vleongto @cityoftoronto @walk_to @to_winterops @to_transport appreciate the information. location has been submitt… https://t.co/3yr7ddp35b,"{'hashtags': [], 'urls': [{'url': 'https://t.co/3Yr7dDp35B', 'expanded_url': 'https://twitter.com/i/web/status/1489014383543996423', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'vleongTO', 'name': 'Vivien Leong (she/her)', 'id': 744640693872779264, 'id_str': '744640693872779264', 'indices': [0, 9]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [10, 24]}, {'screen_name': 'Walk_TO', 'name': 'Walk Toronto', 'id': 407243130, 'id_str': '407243130', 'indices': [25, 33]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [34, 47]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [48, 61]}], 'symbols': []}",311Toronto
1.48901E+18,2022-02-02 23:06:18+00:00,0,0,@to_winterops tell that to my neighbour!,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",richelle_abelle
1.489E+18,2022-02-02 22:37:00+00:00,0,0,@moi1975 you’re not. anyone without a car is of no importance to @to_winterops. anyone who isn’t in a car can wait… https://t.co/6nj8uttycp,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6Nj8UTTycP', 'expanded_url': 'https://twitter.com/i/web/status/1489004955411357697', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'moi1975', 'name': 'heather 🇺🇦', 'id': 38076460, 'id_str': '38076460', 'indices': [0, 8]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [65, 78]}], 'symbols': []}",mscott71
1.48897E+18,2022-02-02 20:28:17+00:00,0,0,@bradrossto @shoshannasaxe @cityoftoronto @johntory @to_winterops aka “don’t expect anything different for any othe… https://t.co/iotzdg8z6c,"{'hashtags': [], 'urls': [{'url': 'https://t.co/iOtzdG8z6c', 'expanded_url': 'https://twitter.com/i/web/status/1488972563875303427', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'bradrossTO', 'name': 'Brad Ross', 'id': 16362532, 'id_str': '16362532', 'indices': [0, 11]}, {'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [12, 26]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [27, 41]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [42, 51]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [52, 65]}], 'symbols': []}",AM34Calder
1.48897E+18,2022-02-02 20:21:35+00:00,4,0,unplowed snow ➡️ blocked drains ➕rain ➡️ cold slushy puddles. next a lot of ice? flooding? @311toronto… https://t.co/lh3rgr0t84,"{'hashtags': [], 'urls': [{'url': 'https://t.co/LH3rGR0T84', 'expanded_url': 'https://twitter.com/i/web/status/1488970876032892936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [91, 102]}], 'symbols': []}",shoshannasaxe
1.48893E+18,2022-02-02 17:41:08+00:00,0,0,@to_transport @blogto @to_winterops @311toronto @cityoftoronto @trafficservices it's just raining guys.. come on!,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [0, 13]}, {'screen_name': 'blogTO', 'name': 'blogTO', 'id': 1223101, 'id_str': '1223101', 'indices': [14, 21]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [22, 35]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [36, 47]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [48, 62]}, {'screen_name': 'TrafficServices', 'name': 'TPS Traffic Services', 'id': 19029979, 'id_str': '19029979', 'indices': [63, 79]}], 'symbols': []}",_ItsGB
1.48891E+18,2022-02-02 16:35:05+00:00,0,0,rt @to_winterops: #cityoftowinteralert avoid parking on city streets with storm coming.  this helps plows do their work.,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [18, 38]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",TO_Transport
1.48891E+18,2022-02-02 16:25:36+00:00,2,0,"@midweekcycling @andrew_urbanist @311toronto @to_winterops when the city plows snow into bike lanes, the melts depo… https://t.co/kbchqbuka3","{'hashtags': [], 'urls': [{'url': 'https://t.co/KBCHQbUka3', 'expanded_url': 'https://twitter.com/i/web/status/1488911490337935361', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'midweekcycling', 'name': 'MWCC', 'id': 282729838, 'id_str': '282729838', 'indices': [0, 15]}, {'screen_name': 'Andrew_Urbanist', 'name': 'Andrew', 'id': 87898022, 'id_str': '87898022', 'indices': [16, 32]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [33, 44]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [45, 58]}], 'symbols': []}",pitacorian
1.48891E+18,2022-02-02 16:19:05+00:00,0,0,@shelleycarroll @311toronto @to_transport @to_winterops @johntory this is a city manager problem how is councilors… https://t.co/jtd9opu6ap,"{'hashtags': [], 'urls': [{'url': 'https://t.co/JTD9oPu6Ap', 'expanded_url': 'https://twitter.com/i/web/status/1488909850281136132', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [0, 15]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [16, 27]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [28, 41]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [42, 55]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [56, 65]}], 'symbols': []}",GregR2021
1.48891E+18,2022-02-02 16:17:03+00:00,0,0,rt @midweekcycling: dear @311toronto &amp; @to_winterops: with the thaw today any chance bikeways will be cleared again? some spots were still…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'midweekcycling', 'name': 'MWCC', 'id': 282729838, 'id_str': '282729838', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [25, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [43, 56]}], 'symbols': []}",Andrew_Urbanist
1.4889E+18,2022-02-02 15:56:40+00:00,0,0,"this exactly. that @to_winterops thinks they’re doing a great job when sidewalks, bike lanes, and even some car lan… https://t.co/nrln1zbg5p","{'hashtags': [], 'urls': [{'url': 'https://t.co/nrln1ZBg5P', 'expanded_url': 'https://twitter.com/i/web/status/1488904210334851080', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [19, 32]}], 'symbols': []}",mscott71
1.4889E+18,2022-02-02 15:51:37+00:00,0,0,rt @markhmills: multi day snow event closing in. please slow down be mindful of pedestrian and cyclists move you car off the road if possib…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [3, 14]}], 'symbols': []}",DumasRaphael
1.48889E+18,2022-02-02 14:52:12+00:00,0,0,rt @shoshannasaxe: this is in boston. we learn from every storm and will do better next time on plowing bike lanes is language (followed by…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [3, 17]}], 'symbols': []}",nick_wdt
1.48889E+18,2022-02-02 14:51:25+00:00,0,0,@shoshannasaxe @bradrossto @cityoftoronto @johntory @to_winterops what the city’s official line here seems to be “d… https://t.co/o4fthp0xmh,"{'hashtags': [], 'urls': [{'url': 'https://t.co/o4FthP0xMH', 'expanded_url': 'https://twitter.com/i/web/status/1488887786472103937', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [0, 14]}, {'screen_name': 'bradrossTO', 'name': 'Brad Ross', 'id': 16362532, 'id_str': '16362532', 'indices': [15, 26]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [27, 41]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [42, 51]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [52, 65]}], 'symbols': []}",nick_wdt
1.48889E+18,2022-02-02 14:49:24+00:00,0,0,"rt @shoshannasaxe: @bradrossto @cityoftoronto @johntory @to_winterops not the same thing. we need ongoing, active and verbalized commitment…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shoshannasaxe', 'name': 'Shoshanna Saxe', 'id': 1931050640, 'id_str': '1931050640', 'indices': [3, 17]}, {'screen_name': 'bradrossTO', 'name': 'Brad Ross', 'id': 16362532, 'id_str': '16362532', 'indices': [19, 30]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [31, 45]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [46, 55]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [56, 69]}], 'symbols': []}",nick_wdt
1.48888E+18,2022-02-02 14:32:09+00:00,1,0,@shelleycarroll @311toronto @to_transport @to_winterops @johntory wait till the snow plow comes thru - you’ll reall… https://t.co/qhak2bgzry,"{'hashtags': [], 'urls': [{'url': 'https://t.co/QhaK2bGZRY', 'expanded_url': 'https://twitter.com/i/web/status/1488882938494300162', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [0, 15]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [16, 27]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [28, 41]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [42, 55]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [56, 65]}], 'symbols': []}",MattamyWatch
1.48887E+18,2022-02-02 13:30:17+00:00,0,0,rt @markhmills: multi day snow event closing in. please slow down be mindful of pedestrian and cyclists move you car off the road if possib…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [3, 14]}], 'symbols': []}",BeautifulStsTO
1.48887E+18,2022-02-02 13:24:30+00:00,1,0,"@to_winterops @am640 side streets are still single lane in east york. halsey ave, ferris rd,...  it's been 2 weeks… https://t.co/7nzqjlj2dq","{'hashtags': [], 'urls': [{'url': 'https://t.co/7nZQjLj2dq', 'expanded_url': 'https://twitter.com/i/web/status/1488865913243848717', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': 'am640', 'name': '640 Toronto', 'id': 18679574, 'id_str': '18679574', 'indices': [14, 20]}], 'symbols': []}",twitty666
1.48886E+18,2022-02-02 13:14:13+00:00,0,0,rt @to_winterops: #cityoftowinteralert avoid parking on city streets with storm coming.  this helps plows do their work.,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [18, 38]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",twitty666
1.48866E+18,2022-02-01 23:52:27+00:00,1,0,@midweekcycling @wardforpeople @311toronto @to_winterops it was finally cleared when i rode home. thanks.,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'midweekcycling', 'name': 'MWCC', 'id': 282729838, 'id_str': '282729838', 'indices': [0, 15]}, {'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [16, 30]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [31, 42]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [43, 56]}], 'symbols': []}",MelBoultbee
1.48866E+18,2022-02-01 23:48:09+00:00,0,0,"rt @wardforpeople: @jsquaredink @311toronto @to_transport humbercrest from st marks hill rd to baby pt rd - route to school -
looks like fe…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [3, 17]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [19, 31]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [32, 43]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [44, 57]}], 'symbols': []}",thereadingline
1.48866E+18,2022-02-01 23:37:41+00:00,0,0,rt @shelleycarroll: weeks later and multiple @311toronto requests to @to_transport @to_winterops and ravenscroft still isn’t cleared as we…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [69, 82]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [83, 96]}], 'symbols': []}",papa723
1.48866E+18,2022-02-01 23:36:24+00:00,0,0,@amazonjb @notsafe4bikesto @to_winterops @cycletoronto @311toronto @johntory rode it this afternoon. yup. it's buri… https://t.co/dgqsnfoemd,"{'hashtags': [], 'urls': [{'url': 'https://t.co/dGqsnfOemD', 'expanded_url': 'https://twitter.com/i/web/status/1488657514816151555', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'Amazonjb', 'name': 'Jennifer Carter', 'id': 18620131, 'id_str': '18620131', 'indices': [0, 9]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [10, 26]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [27, 40]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [41, 54]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [55, 66]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [67, 76]}], 'symbols': []}",Billy_in_TO
1.48866E+18,2022-02-01 23:31:33+00:00,0,0,rt @midweekcycling: dear @311toronto &amp; @to_winterops: with the thaw today any chance bikeways will be cleared again? some spots were still…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'midweekcycling', 'name': 'MWCC', 'id': 282729838, 'id_str': '282729838', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [25, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [43, 56]}], 'symbols': []}",wardFORpeople
1.48865E+18,2022-02-01 23:22:32+00:00,3,0,@nat_fitz1 @311toronto @to_transport @to_winterops no idea how many times it was mentioned. i know of at least one… https://t.co/oknaiyfjhz,"{'hashtags': [], 'urls': [{'url': 'https://t.co/OkNAIYfjhZ', 'expanded_url': 'https://twitter.com/i/web/status/1488654027973931008', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'nat_fitz1', 'name': 'Nathan Fitzgerald', 'id': 251695547, 'id_str': '251695547', 'indices': [0, 10]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [11, 22]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [23, 36]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [37, 50]}], 'symbols': []}",StephenWickens1
1.48865E+18,2022-02-01 23:21:57+00:00,0,0,rt @shelleycarroll: weeks later and multiple @311toronto requests to @to_transport @to_winterops and ravenscroft still isn’t cleared as we…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'shelleycarroll', 'name': 'Shelley Carroll', 'id': 44442585, 'id_str': '44442585', 'indices': [3, 18]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [45, 56]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [69, 82]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [83, 96]}], 'symbols': []}",StateAshbury
1.48865E+18,2022-02-01 23:18:42+00:00,0,0,"rt @wardforpeople: @jsquaredink @311toronto @to_transport humbercrest from st marks hill rd to baby pt rd - route to school -
looks like fe…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [3, 17]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [19, 31]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [32, 43]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [44, 57]}], 'symbols': []}",jsquaredink
1.48865E+18,2022-02-01 23:18:24+00:00,1,0,@311toronto @jsquaredink @to_transport @to_winterops @gordperks thank you 🙏🏼,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [12, 24]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [25, 38]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [39, 52]}, {'screen_name': 'gordperks', 'name': 'GordPerks', 'id': 185290543, 'id_str': '185290543', 'indices': [53, 63]}], 'symbols': []}",wardFORpeople
1.48865E+18,2022-02-01 23:17:27+00:00,1,0,@311toronto @stephenwickens1 @to_transport can you tell us how many times you've informed @to_winterops about this… https://t.co/dheful2cln,"{'hashtags': [], 'urls': [{'url': 'https://t.co/DheFUl2CLn', 'expanded_url': 'https://twitter.com/i/web/status/1488652747671060483', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'StephenWickens1', 'name': 'Stephen Wickens 🇺🇦 🇨🇦', 'id': 398317802, 'id_str': '398317802', 'indices': [12, 28]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [29, 42]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [90, 103]}], 'symbols': []}",nat_fitz1
1.48865E+18,2022-02-01 23:13:21+00:00,2,0,@wardforpeople @jsquaredink @to_transport @to_winterops @gordperks we have reported to transportation services and… https://t.co/r3kxuteyk1,"{'hashtags': [], 'urls': [{'url': 'https://t.co/R3kXUTeyK1', 'expanded_url': 'https://twitter.com/i/web/status/1488651715503177728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [0, 14]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [15, 27]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [28, 41]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [42, 55]}, {'screen_name': 'gordperks', 'name': 'GordPerks', 'id': 185290543, 'id_str': '185290543', 'indices': [56, 66]}], 'symbols': []}",311Toronto
