id,created_at,favorite_count,retweet_count,text,entities,screen_name,datetime_utc,datetime_est,text_no_punc,polarity,datetime_rounded,final_polarity
1.5092e+18,2022-03-30 16:00:35+00:00,0,0,"rt @to_winterops: expressways, major roads, residential roads and trails are being salted where required.  #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [107, 127]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [128, 139]}], 'symbols': []}",TO_Transport,2022-03-30 16:00:35+00:00,2022-03-30 12:00:35-04:00,rt  to winterops  expressways  major roads  residential roads and trails are being salted where required    cityoftowinteralert  311toronto,0.0,2022-03-30 12:00:00-04:00,Neutral
1.50919e+18,2022-03-30 15:39:56+00:00,0,0,@311toronto @indiaintoronto @to_winterops awaiting response for service request no. 00756498. the request was given… https://t.co/5hcmgjoior,"{'hashtags': [], 'urls': [{'url': 'https://t.co/5hcMGjoior', 'expanded_url': 'https://twitter.com/i/web/status/1509193716531175428', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'IndiainToronto', 'name': 'IndiainToronto', 'id': 4408147468, 'id_str': '4408147468', 'indices': [12, 27]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [28, 41]}], 'symbols': []}",Nanusanghvi,2022-03-30 15:39:56+00:00,2022-03-30 11:39:56-04:00, 311toronto  indiaintoronto  to winterops awaiting response for service request no  00756498  the request was given… https   t co 5hcmgjoior,-1.2,2022-03-30 12:00:00-04:00,Negative
1.50885e+18,2022-03-29 16:52:47+00:00,0,0,@cath_devries this was the one major storm we had all winter which the incompetent snow clearing/removal slackers c… https://t.co/rycwvnc4sq,"{'hashtags': [], 'urls': [{'url': 'https://t.co/rYcWVNc4sQ', 'expanded_url': 'https://twitter.com/i/web/status/1508849662442323980', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'cath_devries', 'name': 'Catherine de Vries', 'id': 118569992, 'id_str': '118569992', 'indices': [0, 13]}], 'symbols': []}",JohnMcKellar2,2022-03-29 16:52:47+00:00,2022-03-29 12:52:47-04:00, cath devries this was the one major storm we had all winter which the incompetent snow clearing removal slackers c… https   t co rycwvnc4sq,-2.1,2022-03-29 13:00:00-04:00,Negative
1.50818e+18,2022-03-27 20:18:04+00:00,0,0,"rt @to_winterops: all expressways, main roads and bikeways are being salted. #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [77, 97]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [98, 109]}], 'symbols': []}",midweekcycling,2022-03-27 20:18:04+00:00,2022-03-27 16:18:04-04:00,rt  to winterops  all expressways  main roads and bikeways are being salted   cityoftowinteralert  311toronto,0.0,2022-03-27 16:00:00-04:00,Neutral
1.50811e+18,2022-03-27 15:47:58+00:00,0,0,"rt @to_winterops: all expressways, main roads and bikeways are being salted. #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [77, 97]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [98, 109]}], 'symbols': []}",TPSAux14Div,2022-03-27 15:47:58+00:00,2022-03-27 11:47:58-04:00,rt  to winterops  all expressways  main roads and bikeways are being salted   cityoftowinteralert  311toronto,0.0,2022-03-27 12:00:00-04:00,Neutral
1.5081e+18,2022-03-27 14:54:27+00:00,0,0,"rt @to_winterops: all expressways, main roads and bikeways are being salted. #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [77, 97]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [98, 109]}], 'symbols': []}",TO_Transport,2022-03-27 14:54:27+00:00,2022-03-27 10:54:27-04:00,rt  to winterops  all expressways  main roads and bikeways are being salted   cityoftowinteralert  311toronto,0.0,2022-03-27 11:00:00-04:00,Neutral
1.50807e+18,2022-03-27 13:34:25+00:00,0,0,"rt @to_winterops: all expressways, main roads and bikeways are being salted. #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [77, 97]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [98, 109]}], 'symbols': []}",ForgeRat,2022-03-27 13:34:25+00:00,2022-03-27 09:34:25-04:00,rt  to winterops  all expressways  main roads and bikeways are being salted   cityoftowinteralert  311toronto,0.0,2022-03-27 10:00:00-04:00,Neutral
1.50787e+18,2022-03-26 23:46:52+00:00,0,0,"@to_winterops @joshmatlow @cityoftoronto @johntory @to_transport major ask: last snow, front-end loader barely touc… https://t.co/dsmvldh2as","{'hashtags': [], 'urls': [{'url': 'https://t.co/DSmvLdh2aS', 'expanded_url': 'https://twitter.com/i/web/status/1507866708014510084', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': 'JoshMatlow', 'name': 'Josh Matlow', 'id': 15844405, 'id_str': '15844405', 'indices': [14, 25]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [26, 40]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [41, 50]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [51, 64]}], 'symbols': []}",hillcopywriting,2022-03-26 23:46:52+00:00,2022-03-26 19:46:52-04:00, to winterops  joshmatlow  cityoftoronto  johntory  to transport major ask  last snow  front end loader barely touc… https   t co dsmvldh2as,0.0,2022-03-26 20:00:00-04:00,Neutral
1.50659e+18,2022-03-23 11:14:32+00:00,0,0,@to_winterops @311toronto is there any salting done yet today to tackle the forecasted freezing rain conditions?,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",bdidol,2022-03-23 11:14:32+00:00,2022-03-23 07:14:32-04:00, to winterops  311toronto is there any salting done yet today to tackle the forecasted freezing rain conditions ,-0.4,2022-03-23 07:00:00-04:00,Negative
1.50408e+18,2022-03-16 13:09:34+00:00,0,0,"@to_winterops wondering why we needed to salt roads &amp; plow/salt sidewalks, when projected +2c all last night? seems… https://t.co/yzdpmxwgzf","{'hashtags': [], 'urls': [{'url': 'https://t.co/YzdpMxwGzf', 'expanded_url': 'https://twitter.com/i/web/status/1504082448954667011', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",hillcopywriting,2022-03-16 13:09:34+00:00,2022-03-16 09:09:34-04:00, to winterops wondering why we needed to salt roads  amp  plow salt sidewalks  when projected  2c all last night  seems… https   t co yzdpmxwgzf,0.0,2022-03-16 09:00:00-04:00,Neutral
1.50387e+18,2022-03-15 23:15:28+00:00,0,0,"rt @to_winterops: winter operations are ongoing. road salting, clearing of sidewalks and bikeways and salting of  bus stops and crosswalks…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",HockCityNews,2022-03-15 23:15:28+00:00,2022-03-15 19:15:28-04:00,rt  to winterops  winter operations are ongoing  road salting  clearing of sidewalks and bikeways and salting of  bus stops and crosswalks…,-0.6,2022-03-15 19:00:00-04:00,Negative
1.50379e+18,2022-03-15 17:33:24+00:00,0,0,rt @to_winterops: expressways and main roads are being salted where required.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [79, 99]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [100, 111]}], 'symbols': []}",TPSAux14Div,2022-03-15 17:33:24+00:00,2022-03-15 13:33:24-04:00,rt  to winterops  expressways and main roads are being salted where required    cityoftowinteralert  311toronto,0.0,2022-03-15 14:00:00-04:00,Neutral
1.50377e+18,2022-03-15 16:20:11+00:00,0,0,rt @to_winterops: expressways and main roads are being salted where required.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [79, 99]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [100, 111]}], 'symbols': []}",markhmills,2022-03-15 16:20:11+00:00,2022-03-15 12:20:11-04:00,rt  to winterops  expressways and main roads are being salted where required    cityoftowinteralert  311toronto,0.0,2022-03-15 12:00:00-04:00,Neutral
1.5029e+18,2022-03-13 07:06:46+00:00,0,0,rt @to_winterops: winter operations are ongoing. laneway salting and clearing of sidewalks will continue overnight. #cityoftowinteralert @3…,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [116, 136]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",TO_Transport,2022-03-13 07:06:46+00:00,2022-03-13 03:06:46-04:00,rt  to winterops  winter operations are ongoing  laneway salting and clearing of sidewalks will continue overnight   cityoftowinteralert  3…,0.0,2022-03-13 03:00:00-04:00,Neutral
1.5027e+18,2022-03-12 17:27:24+00:00,0,0,"rt @to_winterops: winter operations are ongoing.  local road salting, laneway salting, clearing of sidewalks, separated bikeways and trails…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",TPSAux14Div,2022-03-12 17:27:24+00:00,2022-03-12 12:27:24-05:00,rt  to winterops  winter operations are ongoing   local road salting  laneway salting  clearing of sidewalks  separated bikeways and trails…,0.0,2022-03-12 12:00:00-05:00,Neutral
1.50268e+18,2022-03-12 16:20:30+00:00,0,0,"rt @to_winterops: winter operations are ongoing.  local road salting, laneway salting, clearing of sidewalks, separated bikeways and trails…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}], 'symbols': []}",EastEndCommuni1,2022-03-12 16:20:30+00:00,2022-03-12 11:20:30-05:00,rt  to winterops  winter operations are ongoing   local road salting  laneway salting  clearing of sidewalks  separated bikeways and trails…,0.0,2022-03-12 11:00:00-05:00,Neutral
1.50264e+18,2022-03-12 13:27:47+00:00,0,0,@to_winterops @311toronto tx as always..especially salting iced up sidewalks for all the seniors ..,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",mummmbles,2022-03-12 13:27:47+00:00,2022-03-12 08:27:47-05:00, to winterops  311toronto tx as always  especially salting iced up sidewalks for all the seniors   ,1.5,2022-03-12 08:00:00-05:00,Postive
1.50263e+18,2022-03-12 13:13:50+00:00,0,0,"@to_winterops @311toronto should be wearing skates for sidewalks, it stopped snowing at 8pm mar 11, why are sidewal… https://t.co/m4fjoywjby","{'hashtags': [], 'urls': [{'url': 'https://t.co/M4fJOyWJbY', 'expanded_url': 'https://twitter.com/i/web/status/1502633967383633925', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",stjj_gg,2022-03-12 13:13:50+00:00,2022-03-12 08:13:50-05:00, to winterops  311toronto should be wearing skates for sidewalks  it stopped snowing at 8pm mar 11  why are sidewal… https   t co m4fjoywjby,-0.9,2022-03-12 08:00:00-05:00,Negative
1.50253e+18,2022-03-12 06:16:51+00:00,0,0,rt @to_winterops: roads and bikeways are being spot salted where required. #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [75, 95]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [96, 107]}], 'symbols': []}",TO_Transport,2022-03-12 06:16:51+00:00,2022-03-12 01:16:51-05:00,rt  to winterops  roads and bikeways are being spot salted where required   cityoftowinteralert  311toronto,0.0,2022-03-12 01:00:00-05:00,Neutral
1.50231e+18,2022-03-11 16:03:46+00:00,0,0,rt @to_winterops: expressways and major roads are being salted.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [65, 85]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [86, 97]}], 'symbols': []}",TO_Transport,2022-03-11 16:03:46+00:00,2022-03-11 11:03:46-05:00,rt  to winterops  expressways and major roads are being salted    cityoftowinteralert  311toronto,0.0,2022-03-11 11:00:00-05:00,Neutral
1.50229e+18,2022-03-11 14:08:44+00:00,0,0,rt @to_winterops: expressways and major roads are being salted.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [65, 85]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [86, 97]}], 'symbols': []}",cityoftoronto,2022-03-11 14:08:44+00:00,2022-03-11 09:08:44-05:00,rt  to winterops  expressways and major roads are being salted    cityoftowinteralert  311toronto,0.0,2022-03-11 09:00:00-05:00,Neutral
1.50226e+18,2022-03-11 12:34:39+00:00,0,0,@to_winterops @311toronto 1st,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",UpDownROBLOX,2022-03-11 12:34:39+00:00,2022-03-11 07:34:39-05:00, to winterops  311toronto 1st,0.0,2022-03-11 08:00:00-05:00,Neutral
1.50207e+18,2022-03-10 23:41:27+00:00,0,0,"rt @to_winterops: liquid salt brine is being applied to hills, bridges and roads throughout the city.  #cityoftowinteralert @311toronto","{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [103, 123]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [124, 135]}], 'symbols': []}",TO_Transport,2022-03-10 23:41:27+00:00,2022-03-10 18:41:27-05:00,rt  to winterops  liquid salt brine is being applied to hills  bridges and roads throughout the city    cityoftowinteralert  311toronto,0.0,2022-03-10 19:00:00-05:00,Neutral
1.5012e+18,2022-03-08 14:16:44+00:00,0,0,"to be fair, they saved a bunch of money by 'salting' sidewalks on bathurst near steeles last night.. 1 piece of sal… https://t.co/smvk01uwno","{'hashtags': [], 'urls': [{'url': 'https://t.co/smVk01uwNO', 'expanded_url': 'https://twitter.com/i/web/status/1501200248257007619', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",RessyM,2022-03-08 14:16:44+00:00,2022-03-08 09:16:44-05:00,to be fair  they saved a bunch of money by  salting  sidewalks on bathurst near steeles last night   1 piece of sal… https   t co smvk01uwno,3.1,2022-03-08 09:00:00-05:00,Postive
1.50085e+18,2022-03-07 15:24:50+00:00,0,0,"@to_winterops
@311toronto
@joshmatlow
@ontariohba
individual holes across a 50-metre stretch from 30 roehampton to… https://t.co/t6znermrgg","{'hashtags': [], 'urls': [{'url': 'https://t.co/t6ZNeRMRGG', 'expanded_url': 'https://twitter.com/i/web/status/1500854997134815242', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}, {'screen_name': 'JoshMatlow', 'name': 'Josh Matlow', 'id': 15844405, 'id_str': '15844405', 'indices': [26, 37]}, {'screen_name': 'OntarioHBA', 'name': 'OHBA', 'id': 110791884, 'id_str': '110791884', 'indices': [38, 49]}], 'symbols': []}",TheCanadianMike,2022-03-07 15:24:50+00:00,2022-03-07 10:24:50-05:00," to winterops
 311toronto
 joshmatlow
 ontariohba
individual holes across a 50 metre stretch from 30 roehampton to… https   t co t6znermrgg",0.0,2022-03-07 10:00:00-05:00,Neutral
1.50082e+18,2022-03-07 13:09:05+00:00,1,0,@311toronto @to_winterops @weathernetwork @martaczur  please take caution on the roads. black ice has been forming.… https://t.co/ilrglny08j,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ILrGLnY08j', 'expanded_url': 'https://twitter.com/i/web/status/1500820834692308992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [12, 25]}, {'screen_name': 'weathernetwork', 'name': 'The Weather Network', 'id': 18638090, 'id_str': '18638090', 'indices': [26, 41]}, {'screen_name': 'martaczur', 'name': 'Marta Czurylowicz TWN 🇺🇦🙏', 'id': 114238658, 'id_str': '114238658', 'indices': [42, 52]}], 'symbols': []}",FelixT2021,2022-03-07 13:09:05+00:00,2022-03-07 08:09:05-05:00, 311toronto  to winterops  weathernetwork  martaczur  please take caution on the roads  black ice has been forming … https   t co ilrglny08j,1.3,2022-03-07 08:00:00-05:00,Postive
1.50059e+18,2022-03-06 21:41:18+00:00,0,0,@311toronto @cityoftoronto @to_transport @paulafletcherto thanks @311toronto and @to_winterops for finally clearing… https://t.co/ioejxmlelo,"{'hashtags': [], 'urls': [{'url': 'https://t.co/IoEjxmleLo', 'expanded_url': 'https://twitter.com/i/web/status/1500587350375686151', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [12, 26]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [27, 40]}, {'screen_name': 'PaulaFletcherTO', 'name': 'Paula Fletcher', 'id': 86320422, 'id_str': '86320422', 'indices': [41, 57]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [65, 76]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [81, 94]}], 'symbols': []}",N_FitzpatrickTO,2022-03-06 21:41:18+00:00,2022-03-06 16:41:18-05:00, 311toronto  cityoftoronto  to transport  paulafletcherto thanks  311toronto and  to winterops for finally clearing… https   t co ioejxmlelo,1.9,2022-03-06 17:00:00-05:00,Postive
1.49867e+18,2022-03-01 14:24:45+00:00,1,0,"@311toronto this ice needs to be cleaned up before someone falls on it and gets hurt. wtf @to_winterops 

bloor wb,… https://t.co/asnxdadwup","{'hashtags': [], 'urls': [{'url': 'https://t.co/aSnXDAdwup', 'expanded_url': 'https://twitter.com/i/web/status/1498665551106822145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [0, 11]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [90, 103]}], 'symbols': []}",antonlodder,2022-03-01 14:24:45+00:00,2022-03-01 09:24:45-05:00," 311toronto this ice needs to be cleaned up before someone falls on it and gets hurt  wtf  to winterops 

bloor wb … https   t co asnxdadwup",-5.199999999999999,2022-03-01 09:00:00-05:00,Negative
1.49864e+18,2022-03-01 12:39:04+00:00,0,0,"amazing except, they’ll salt it to shit with road salt in the winter. @to_winterops are you committing to not salti… https://t.co/dxf9sd0tvq","{'hashtags': [], 'urls': [{'url': 'https://t.co/dxF9sd0tvq', 'expanded_url': 'https://twitter.com/i/web/status/1498638954580660232', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [70, 83]}], 'symbols': []}",BlackLabCanoe,2022-03-01 12:39:04+00:00,2022-03-01 07:39:04-05:00,amazing except  they’ll salt it to shit with road salt in the winter   to winterops are you committing to not salti… https   t co dxf9sd0tvq,0.4999999999999997,2022-03-01 08:00:00-05:00,Postive
1.49744e+18,2022-02-26 05:16:05+00:00,0,0,rt @to_winterops: clean up operations are ongoing.  sidewalks and bus stops clearing are ongoing.  #cityoftowinteralert  @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [99, 119]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [121, 132]}], 'symbols': []}",Walk_TO,2022-02-26 05:16:05+00:00,2022-02-26 00:16:05-05:00,rt  to winterops  clean up operations are ongoing   sidewalks and bus stops clearing are ongoing    cityoftowinteralert   311toronto,1.1,2022-02-26 00:00:00-05:00,Postive
1.49725e+18,2022-02-25 16:50:36+00:00,0,0,rt @to_winterops: winter operations are ongoing and expressways are being plowed.  #cityoftowinteralert @311toronto,"{'hashtags': [{'text': 'CityofTOWinterAlert', 'indices': [83, 103]}], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [3, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [104, 115]}], 'symbols': []}",Ainslie_Ward24,2022-02-25 16:50:36+00:00,2022-02-25 11:50:36-05:00,rt  to winterops  winter operations are ongoing and expressways are being plowed    cityoftowinteralert  311toronto,0.0,2022-02-25 12:00:00-05:00,Neutral
1.49723e+18,2022-02-25 15:34:58+00:00,0,0,"rt @midweekcycling: @mattpinder1 @darrenkropf sidenote: while contraflows like shaw st have helped improve network in toronto, they have no…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'midweekcycling', 'name': 'MWCC', 'id': 282729838, 'id_str': '282729838', 'indices': [3, 18]}, {'screen_name': 'MattPinder1', 'name': 'Beyond the Automobile', 'id': 552237170, 'id_str': '552237170', 'indices': [20, 32]}, {'screen_name': 'DarrenKropf', 'name': 'Darren Kropf', 'id': 318145993, 'id_str': '318145993', 'indices': [33, 45]}], 'symbols': []}",wardFORpeople,2022-02-25 15:34:58+00:00,2022-02-25 10:34:58-05:00,rt  midweekcycling   mattpinder1  darrenkropf sidenote  while contraflows like shaw st have helped improve network in toronto  they have no…,3.4,2022-02-25 11:00:00-05:00,Postive
1.49722e+18,2022-02-25 14:32:02+00:00,3,2,"@mattpinder1 @darrenkropf sidenote: while contraflows like shaw st have helped improve network in toronto, they hav… https://t.co/ujncl2r7qk","{'hashtags': [], 'urls': [{'url': 'https://t.co/ujnCL2R7QK', 'expanded_url': 'https://twitter.com/i/web/status/1497217829577412608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'MattPinder1', 'name': 'Beyond the Automobile', 'id': 552237170, 'id_str': '552237170', 'indices': [0, 12]}, {'screen_name': 'DarrenKropf', 'name': 'Darren Kropf', 'id': 318145993, 'id_str': '318145993', 'indices': [13, 25]}], 'symbols': []}",midweekcycling,2022-02-25 14:32:02+00:00,2022-02-25 09:32:02-05:00, mattpinder1  darrenkropf sidenote  while contraflows like shaw st have helped improve network in toronto  they hav… https   t co ujncl2r7qk,3.4,2022-02-25 10:00:00-05:00,Postive
